GO_term	taxon	taxon_id	lineage
GO:0050881	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0045930	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0010636	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0015787	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0140571	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045176	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0009220	cellular organisms	131567.0	root | cellular organisms
GO:1901135	root	1.0	root
GO:0030863	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006396	root	1.0	root
GO:0102552	Unknown		
GO:0001561	cellular organisms	131567.0	root | cellular organisms
GO:1990889	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000366	Rhabditida	6236.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Nematoda | Chromadorea | Rhabditida
GO:0071275	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0004609	root	1.0	root
GO:0001179	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0099031	Unknown		
GO:0055121	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0010236	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0006139	cellular organisms	131567.0	root | cellular organisms
GO:0080005	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:2000973	Tetrapoda	32523.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda
GO:0032220	Unknown		
GO:0048029	cellular organisms	131567.0	root | cellular organisms
GO:0106046	Mus musculus	10090.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires | Glires | Rodentia | Myomorpha | Muroidea | Muridae | Murinae | Mus | Mus | Mus musculus
GO:0106245	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990316	cellular organisms	131567.0	root | cellular organisms
GO:0008652	root	1.0	root
GO:0004803	root	1.0	root
GO:0071668	malvids	91836.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids
GO:0051562	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0002221	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0052717	root	1.0	root
GO:0005080	root	1.0	root
GO:0010243	Unknown		
GO:1902953	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0006887	cellular organisms	131567.0	root | cellular organisms
GO:0048681	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0050178	cellular organisms	131567.0	root | cellular organisms
GO:0009965	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0033231	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0008174	root	1.0	root
GO:0030627	cellular organisms	131567.0	root | cellular organisms
GO:0033853	cellular organisms	131567.0	root | cellular organisms
GO:0014002	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0032008	cellular organisms	131567.0	root | cellular organisms
GO:0140683	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990838	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000731	root	1.0	root
GO:0032409	Unknown		
GO:0042937	cellular organisms	131567.0	root | cellular organisms
GO:0052635	Unknown		
GO:1902184	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:0035773	Chordata	7711.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata
GO:0000823	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000701	cellular organisms	131567.0	root | cellular organisms
GO:0009974	Unknown		
GO:0047480	cellular organisms	131567.0	root | cellular organisms
GO:0005863	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0061928	cellular organisms	131567.0	root | cellular organisms
GO:0009439	Unknown		
GO:0060774	Unknown		
GO:0015105	cellular organisms	131567.0	root | cellular organisms
GO:0019252	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0048469	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:1901975	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0016123	cellular organisms	131567.0	root | cellular organisms
GO:0034970	Unknown		
GO:0160102	cellular organisms	131567.0	root | cellular organisms
GO:0006429	cellular organisms	131567.0	root | cellular organisms
GO:0103078	Unknown		
GO:0048742	Deuterostomia	33511.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia
GO:0000138	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043680	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:0048358	Brassicaceae	3700.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae
GO:2000114	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0007639	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0070482	cellular organisms	131567.0	root | cellular organisms
GO:0018423	cellular organisms	131567.0	root | cellular organisms
GO:0071598	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0015098	cellular organisms	131567.0	root | cellular organisms
GO:0021846	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0048246	Gnathostomata	7776.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata
GO:0046555	cellular organisms	131567.0	root | cellular organisms
GO:0050136	cellular organisms	131567.0	root | cellular organisms
GO:0006013	cellular organisms	131567.0	root | cellular organisms
GO:0043489	root	1.0	root
GO:0005746	Unknown		
GO:0019249	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:1903830	cellular organisms	131567.0	root | cellular organisms
GO:0062037	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0051730	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0071287	cellular organisms	131567.0	root | cellular organisms
GO:0032781	cellular organisms	131567.0	root | cellular organisms
GO:0031053	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0051499	cellular organisms	131567.0	root | cellular organisms
GO:0004144	root	1.0	root
GO:0061643	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0001784	root	1.0	root
GO:0043020	cellular organisms	131567.0	root | cellular organisms
GO:0036257	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990928	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0080162	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0044161	root	1.0	root
GO:0051639	cellular organisms	131567.0	root | cellular organisms
GO:0008395	cellular organisms	131567.0	root | cellular organisms
GO:0032471	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0030705	cellular organisms	131567.0	root | cellular organisms
GO:0016504	root	1.0	root
GO:0043025	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0019897	cellular organisms	131567.0	root | cellular organisms
GO:0009826	cellular organisms	131567.0	root | cellular organisms
GO:0009143	root	1.0	root
GO:0006821	root	1.0	root
GO:0000036	cellular organisms	131567.0	root | cellular organisms
GO:0000082	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0031405	root	1.0	root
GO:0055001	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0031499	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008379	root	1.0	root
GO:0036049	cellular organisms	131567.0	root | cellular organisms
GO:0019003	cellular organisms	131567.0	root | cellular organisms
GO:0051131	root	1.0	root
GO:0000054	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1902774	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006814	root	1.0	root
GO:0005697	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0001562	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0072684	Unknown		
GO:0036449	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000274	Unknown		
GO:0000340	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0030665	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0034475	cellular organisms	131567.0	root | cellular organisms
GO:0048830	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:0080164	cellular organisms	131567.0	root | cellular organisms
GO:0048453	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0045604	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000107	cellular organisms	131567.0	root | cellular organisms
GO:1900037	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0048281	Streptophytina	131221.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina
GO:0043634	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990542	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0097193	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0015089	Camelineae	980083.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae
GO:0046685	cellular organisms	131567.0	root | cellular organisms
GO:0097110	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0051091	Unknown		
GO:0007506	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0034504	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008202	root	1.0	root
GO:0070776	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0060491	cellular organisms	131567.0	root | cellular organisms
GO:0048599	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0098586	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0048167	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0090666	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0016209	root	1.0	root
GO:0005905	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1902457	Embryophyta	3193.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta
GO:0030539	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0004177	root	1.0	root
GO:0061833	Tetrapoda	32523.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda
GO:0047274	cellular organisms	131567.0	root | cellular organisms
GO:0005643	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:2001142	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0015935	cellular organisms	131567.0	root | cellular organisms
GO:2000406	Vertebrata	7742.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata
GO:0005872	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0072488	cellular organisms	131567.0	root | cellular organisms
GO:0015675	cellular organisms	131567.0	root | cellular organisms
GO:0030911	root	1.0	root
GO:0051660	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0097623	cellular organisms	131567.0	root | cellular organisms
GO:0060326	root	1.0	root
GO:0004097	cellular organisms	131567.0	root | cellular organisms
GO:1904544	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0047453	cellular organisms	131567.0	root | cellular organisms
GO:0006952	root	1.0	root
GO:0090148	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0016859	cellular organisms	131567.0	root | cellular organisms
GO:0009859	Spermatophyta	58024.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta
GO:0032453	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008864	cellular organisms	131567.0	root | cellular organisms
GO:0071784	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0042973	cellular organisms	131567.0	root | cellular organisms
GO:1903071	Unknown		
GO:0006099	root	1.0	root
GO:1903542	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:1905448	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0000993	root	1.0	root
GO:0001530	cellular organisms	131567.0	root | cellular organisms
GO:0008343	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0000419	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0031417	cellular organisms	131567.0	root | cellular organisms
GO:0009862	Eukaryota	2759.0	root | cellular organisms | Eukaryota
